"Year","State.Territory","Affiliation","Sex","Student.Type","Total.count"
2019,"NSW","Independent","Male","Non-Indigenous",1773
2019,"NSW","Independent","Male","Non-Indigenous",9
2019,"NSW","Independent","Male","Non-Indigenous",54
2019,"NSW","Independent","Male","Non-Indigenous",3524
2019,"NSW","Independent","Male","Non-Indigenous",1690
2019,"NSW","Independent","Male","Non-Indigenous",9
2019,"NSW","Independent","Male","Non-Indigenous",55
2019,"NSW","Independent","Male","Non-Indigenous",3308
2019,"NSW","Independent","Male","Non-Indigenous",1798
2019,"NSW","Independent","Male","Non-Indigenous",9
2019,"NSW","Independent","Male","Non-Indigenous",64
2019,"NSW","Independent","Male","Non-Indigenous",3576
2019,"NSW","Independent","Male","Non-Indigenous",1828
2019,"NSW","Independent","Male","Non-Indigenous",15
2019,"NSW","Independent","Male","Non-Indigenous",94
2019,"NSW","Independent","Male","Non-Indigenous",3684
2019,"NSW","Independent","Male","Non-Indigenous",1802
2019,"NSW","Independent","Male","Non-Indigenous",19
2019,"NSW","Independent","Male","Non-Indigenous",63
2019,"NSW","Independent","Male","Non-Indigenous",4040
2019,"NSW","Independent","Male","Non-Indigenous",1936
2019,"NSW","Independent","Male","Non-Indigenous",15
2019,"NSW","Independent","Male","Non-Indigenous",66
2019,"NSW","Independent","Male","Non-Indigenous",4148
2019,"NSW","Independent","Male","Non-Indigenous",2058
2019,"NSW","Independent","Male","Non-Indigenous",30
2019,"NSW","Independent","Male","Non-Indigenous",19
2019,"NSW","Independent","Male","Non-Indigenous",77
2019,"NSW","Independent","Male","Non-Indigenous",107
2019,"NSW","Independent","Male","Non-Indigenous",118
2019,"NSW","Independent","Male","Non-Indigenous",128
2019,"NSW","Independent","Male","Non-Indigenous",136
2019,"NSW","Independent","Male","Non-Indigenous",129
2019,"NSW","Independent","Male","Non-Indigenous",113
2019,"NSW","Independent","Male","Non-Indigenous",3
2019,"NSW","Independent","Male","Non-Indigenous",106
2019,"NSW","Independent","Male","Non-Indigenous",5667
2019,"NSW","Independent","Male","Non-Indigenous",2381
2019,"NSW","Independent","Male","Non-Indigenous",28
2019,"NSW","Independent","Male","Non-Indigenous",3
2019,"NSW","Independent","Male","Non-Indigenous",86
2019,"NSW","Independent","Male","Non-Indigenous",5442
2019,"NSW","Independent","Male","Non-Indigenous",2494
2019,"NSW","Independent","Male","Non-Indigenous",20
2019,"NSW","Independent","Male","Non-Indigenous",95
2019,"NSW","Independent","Male","Non-Indigenous",5042
2019,"NSW","Independent","Male","Non-Indigenous",2257
2019,"NSW","Independent","Male","Non-Indigenous",28
2019,"NSW","Independent","Male","Non-Indigenous",130
2019,"NSW","Independent","Male","Non-Indigenous",4861
2019,"NSW","Independent","Male","Non-Indigenous",2471
2019,"NSW","Independent","Male","Non-Indigenous",75
2019,"NSW","Independent","Male","Non-Indigenous",4
2019,"NSW","Independent","Male","Non-Indigenous",3
2019,"NSW","Independent","Male","Non-Indigenous",85
2019,"NSW","Independent","Male","Non-Indigenous",88
2019,"NSW","Independent","Male","Non-Indigenous",90
2019,"NSW","Independent","Male","Non-Indigenous",67
2019,"NSW","Independent","Male","Non-Indigenous",85
2019,"NSW","Independent","Male","Non-Indigenous",35
2019,"NSW","Independent","Male","Non-Indigenous",18
2019,"NSW","Independent","Male","Non-Indigenous",3
2019,"NSW","Independent","Male","Non-Indigenous",89
2019,"NSW","Independent","Male","Non-Indigenous",4468
2019,"NSW","Independent","Male","Non-Indigenous",2065
2019,"NSW","Independent","Male","Non-Indigenous",68
2019,"NSW","Independent","Male","Non-Indigenous",11
2019,"NSW","Independent","Male","Non-Indigenous",89
2019,"NSW","Independent","Male","Non-Indigenous",69
2019,"NSW","Independent","Male","Non-Indigenous",4033
2019,"NSW","Independent","Male","Non-Indigenous",1911
2019,"NSW","Independent","Male","Non-Indigenous",55
2019,"NSW","Independent","Male","Non-Indigenous",8
2019,"NSW","Independent","Male","Non-Indigenous",3
2019,"NSW","Independent","Female","Indigenous",83
2019,"NSW","Independent","Female","Indigenous",38
2019,"NSW","Independent","Female","Indigenous",80
2019,"NSW","Independent","Female","Indigenous",49
2019,"NSW","Independent","Female","Indigenous",84
2019,"NSW","Independent","Female","Indigenous",34
2019,"NSW","Independent","Female","Indigenous",65
2019,"NSW","Independent","Female","Indigenous",34
2019,"NSW","Independent","Female","Indigenous",62
2019,"NSW","Independent","Female","Indigenous",44
2019,"NSW","Independent","Female","Indigenous",69
2019,"NSW","Independent","Female","Indigenous",40
2019,"NSW","Independent","Female","Indigenous",76
2019,"NSW","Independent","Female","Indigenous",45
2019,"NSW","Independent","Female","Indigenous",7
2019,"NSW","Independent","Female","Indigenous",5
2019,"NSW","Independent","Female","Indigenous",3
2019,"NSW","Independent","Female","Indigenous",3
2019,"NSW","Independent","Female","Indigenous",98
2019,"NSW","Independent","Female","Indigenous",48
2019,"NSW","Independent","Female","Indigenous",108
2019,"NSW","Independent","Female","Indigenous",37
2019,"NSW","Independent","Female","Indigenous",11
2019,"NSW","Independent","Female","Indigenous",144
2019,"NSW","Independent","Female","Indigenous",58
2019,"NSW","Independent","Female","Indigenous",3
2019,"NSW","Independent","Female","Indigenous",140
2019,"NSW","Independent","Female","Indigenous",81
2019,"NSW","Independent","Female","Indigenous",11
2019,"NSW","Independent","Female","Indigenous",4
2019,"NSW","Independent","Female","Indigenous",3
2019,"NSW","Independent","Female","Indigenous",4
2019,"NSW","Independent","Female","Indigenous",9
2019,"NSW","Independent","Female","Indigenous",7
2019,"NSW","Independent","Female","Indigenous",5
2019,"NSW","Independent","Female","Indigenous",105
2019,"NSW","Independent","Female","Indigenous",50
2019,"NSW","Independent","Female","Indigenous",10
2019,"NSW","Independent","Female","Indigenous",3
2019,"NSW","Independent","Female","Indigenous",16
2019,"NSW","Independent","Female","Indigenous",78
2019,"NSW","Independent","Female","Indigenous",36
2019,"NSW","Independent","Female","Indigenous",6
2019,"NSW","Independent","Female","Indigenous",3
2019,"NSW","Independent","Female","Indigenous",10
2019,"NSW","Independent","Female","Non-Indigenous",68
2019,"NSW","Independent","Female","Non-Indigenous",3872
2019,"NSW","Independent","Female","Non-Indigenous",1354
2019,"NSW","Independent","Female","Non-Indigenous",4
2019,"NSW","Independent","Female","Non-Indigenous",73
2019,"NSW","Independent","Female","Non-Indigenous",3673
2019,"NSW","Independent","Female","Non-Indigenous",1335
2019,"NSW","Independent","Female","Non-Indigenous",4
2019,"NSW","Independent","Female","Non-Indigenous",76
2019,"NSW","Independent","Female","Non-Indigenous",3757
2019,"NSW","Independent","Female","Non-Indigenous",1383
2019,"NSW","Independent","Female","Non-Indigenous",8
2019,"NSW","Independent","Female","Non-Indigenous",86
2019,"NSW","Independent","Female","Non-Indigenous",3917
2019,"NSW","Independent","Female","Non-Indigenous",1425
2019,"NSW","Independent","Female","Non-Indigenous",12
2019,"NSW","Independent","Female","Non-Indigenous",101
2019,"NSW","Independent","Female","Non-Indigenous",4090
2019,"NSW","Independent","Female","Non-Indigenous",1385
2019,"NSW","Independent","Female","Non-Indigenous",10
2019,"NSW","Independent","Female","Non-Indigenous",90
2019,"NSW","Independent","Female","Non-Indigenous",4453
2019,"NSW","Independent","Female","Non-Indigenous",1462
2019,"NSW","Independent","Female","Non-Indigenous",13
2019,"NSW","Independent","Female","Non-Indigenous",120
2019,"NSW","Independent","Female","Non-Indigenous",4335
2019,"NSW","Independent","Female","Non-Indigenous",1506
2019,"NSW","Independent","Female","Non-Indigenous",11
2019,"NSW","Independent","Female","Non-Indigenous",6
2019,"NSW","Independent","Female","Non-Indigenous",22
2019,"NSW","Independent","Female","Non-Indigenous",27
2019,"NSW","Independent","Female","Non-Indigenous",48
2019,"NSW","Independent","Female","Non-Indigenous",38
2019,"NSW","Independent","Female","Non-Indigenous",23
2019,"NSW","Independent","Female","Non-Indigenous",43
2019,"NSW","Independent","Female","Non-Indigenous",33
2019,"NSW","Independent","Female","Non-Indigenous",161
2019,"NSW","Independent","Female","Non-Indigenous",5905
2019,"NSW","Independent","Female","Non-Indigenous",1839
2019,"NSW","Independent","Female","Non-Indigenous",14
2019,"NSW","Independent","Female","Non-Indigenous",147
2019,"NSW","Independent","Female","Non-Indigenous",5681
2019,"NSW","Independent","Female","Non-Indigenous",1806
2019,"NSW","Independent","Female","Non-Indigenous",12
2019,"NSW","Independent","Female","Non-Indigenous",186
2019,"NSW","Independent","Female","Non-Indigenous",5542
2019,"NSW","Independent","Female","Non-Indigenous",1775
2019,"NSW","Independent","Female","Non-Indigenous",26
2019,"NSW","Independent","Female","Non-Indigenous",161
2019,"NSW","Independent","Female","Non-Indigenous",5391
2019,"NSW","Independent","Female","Non-Indigenous",1854
2019,"NSW","Independent","Female","Non-Indigenous",44
2019,"NSW","Independent","Female","Non-Indigenous",5
2019,"NSW","Independent","Female","Non-Indigenous",5
2019,"NSW","Independent","Female","Non-Indigenous",18
2019,"NSW","Independent","Female","Non-Indigenous",16
2019,"NSW","Independent","Female","Non-Indigenous",34
2019,"NSW","Independent","Female","Non-Indigenous",31
2019,"NSW","Independent","Female","Non-Indigenous",19
2019,"NSW","Independent","Female","Non-Indigenous",17
2019,"NSW","Independent","Female","Non-Indigenous",10
2019,"NSW","Independent","Female","Non-Indigenous",133
2019,"NSW","Independent","Female","Non-Indigenous",4932
2019,"NSW","Independent","Female","Non-Indigenous",1588
2019,"NSW","Independent","Female","Non-Indigenous",56
2019,"NSW","Independent","Female","Non-Indigenous",19
2019,"NSW","Independent","Female","Non-Indigenous",37
2019,"NSW","Independent","Female","Non-Indigenous",118
2019,"NSW","Independent","Female","Non-Indigenous",4543
2019,"NSW","Independent","Female","Non-Indigenous",1468
2019,"NSW","Independent","Female","Non-Indigenous",45
2019,"NSW","Independent","Female","Non-Indigenous",10
2019,"NSW","Independent","Female","Non-Indigenous",18
2019,"VIC","Government","Male","Indigenous",395
2019,"VIC","Government","Male","Indigenous",299
2019,"VIC","Government","Male","Indigenous",10
2019,"VIC","Government","Male","Indigenous",350
2019,"VIC","Government","Male","Indigenous",290
2019,"VIC","Government","Male","Indigenous",9
2019,"VIC","Government","Male","Indigenous",315
2019,"VIC","Government","Male","Indigenous",260
2019,"VIC","Government","Male","Indigenous",9
2019,"VIC","Government","Male","Indigenous",326
2019,"VIC","Government","Male","Indigenous",226
2019,"VIC","Government","Male","Indigenous",12
2019,"VIC","Government","Male","Indigenous",339
2019,"VIC","Government","Male","Indigenous",268
2019,"VIC","Government","Male","Indigenous",19
2019,"VIC","Government","Male","Indigenous",3
2019,"VIC","Government","Male","Indigenous",306
2019,"VIC","Government","Male","Indigenous",276
2019,"VIC","Government","Male","Indigenous",17
2019,"VIC","Government","Male","Indigenous",339
2019,"VIC","Government","Male","Indigenous",264
2019,"VIC","Government","Male","Indigenous",6
2019,"VIC","Government","Male","Indigenous",10
2019,"VIC","Government","Male","Indigenous",24
2019,"VIC","Government","Male","Indigenous",30
2019,"VIC","Government","Male","Indigenous",42
2019,"VIC","Government","Male","Indigenous",36
2019,"VIC","Government","Male","Indigenous",31
2019,"VIC","Government","Male","Indigenous",27
2019,"VIC","Government","Male","Indigenous",44
2019,"VIC","Government","Male","Indigenous",321
2019,"VIC","Government","Male","Indigenous",214
2019,"VIC","Government","Male","Indigenous",14
2019,"VIC","Government","Male","Indigenous",269
2019,"VIC","Government","Male","Indigenous",231
2019,"VIC","Government","Male","Indigenous",11
2019,"VIC","Government","Male","Indigenous",251
2019,"VIC","Government","Male","Indigenous",201
2019,"VIC","Government","Male","Indigenous",14
2019,"VIC","Government","Male","Indigenous",226
2019,"VIC","Government","Male","Indigenous",185
2019,"VIC","Government","Male","Indigenous",21
2019,"VIC","Government","Male","Indigenous",48
2019,"VIC","Government","Male","Indigenous",34
2019,"VIC","Government","Male","Indigenous",48
2019,"VIC","Government","Male","Indigenous",41
2019,"VIC","Government","Male","Indigenous",36
2019,"VIC","Government","Male","Indigenous",20
2019,"VIC","Government","Male","Indigenous",13
2019,"VIC","Government","Male","Indigenous",4
2019,"VIC","Government","Male","Indigenous",165
2019,"VIC","Government","Male","Indigenous",148
2019,"VIC","Government","Male","Indigenous",10
2019,"VIC","Government","Male","Indigenous",6
2019,"VIC","Government","Male","Indigenous",102
2019,"VIC","Government","Male","Indigenous",93
2019,"VIC","Government","Male","Indigenous",11
2019,"VIC","Government","Male","Indigenous",3
2019,"VIC","Government","Male","Non-Indigenous",18121
2019,"VIC","Government","Male","Non-Indigenous",10300
2019,"VIC","Government","Male","Non-Indigenous",91
2019,"VIC","Government","Male","Non-Indigenous",4
2019,"VIC","Government","Male","Non-Indigenous",18328
2019,"VIC","Government","Male","Non-Indigenous",10376
2019,"VIC","Government","Male","Non-Indigenous",127
2019,"VIC","Government","Male","Non-Indigenous",25
2019,"VIC","Government","Male","Non-Indigenous",17730
2019,"VIC","Government","Male","Non-Indigenous",9918
2019,"VIC","Government","Male","Non-Indigenous",136
2019,"VIC","Government","Male","Non-Indigenous",4
2019,"VIC","Government","Male","Non-Indigenous",38
2019,"VIC","Government","Male","Non-Indigenous",17376
2019,"VIC","Government","Male","Non-Indigenous",10065
2019,"VIC","Government","Male","Non-Indigenous",144
2019,"VIC","Government","Male","Non-Indigenous",3
2019,"VIC","Government","Male","Non-Indigenous",25
2019,"VIC","Government","Male","Non-Indigenous",17172
2019,"VIC","Government","Male","Non-Indigenous",9807
2019,"VIC","Government","Male","Non-Indigenous",144
2019,"VIC","Government","Male","Non-Indigenous",58
2019,"VIC","Government","Male","Non-Indigenous",16628
2019,"VIC","Government","Male","Non-Indigenous",9560
2019,"VIC","Government","Male","Non-Indigenous",170
2019,"VIC","Government","Male","Non-Indigenous",6
2019,"VIC","Government","Male","Non-Indigenous",59
2019,"VIC","Government","Male","Non-Indigenous",16403
2019,"VIC","Government","Male","Non-Indigenous",9932
2019,"VIC","Government","Male","Non-Indigenous",203
2019,"VIC","Government","Male","Non-Indigenous",4
2019,"VIC","Government","Male","Non-Indigenous",339
2019,"VIC","Government","Male","Non-Indigenous",441
2019,"VIC","Government","Male","Non-Indigenous",587
2019,"VIC","Government","Male","Non-Indigenous",588
2019,"VIC","Government","Male","Non-Indigenous",528
2019,"VIC","Government","Male","Non-Indigenous",548
2019,"VIC","Government","Male","Non-Indigenous",594
2019,"VIC","Government","Male","Non-Indigenous",589
2019,"VIC","Government","Male","Non-Indigenous",66
2019,"VIC","Government","Male","Non-Indigenous",13815
2019,"VIC","Government","Male","Non-Indigenous",8263
2019,"VIC","Government","Male","Non-Indigenous",227
2019,"VIC","Government","Male","Non-Indigenous",6
2019,"VIC","Government","Male","Non-Indigenous",65
2019,"VIC","Government","Male","Non-Indigenous",12856
2019,"VIC","Government","Male","Non-Indigenous",8340
2019,"VIC","Government","Male","Non-Indigenous",262
2019,"VIC","Government","Male","Non-Indigenous",8
2019,"VIC","Government","Male","Non-Indigenous",5
2019,"VIC","Government","Male","Non-Indigenous",69
2019,"VIC","Government","Male","Non-Indigenous",12160
2019,"VIC","Government","Male","Non-Indigenous",8312
2019,"VIC","Government","Male","Non-Indigenous",370
2019,"VIC","Government","Male","Non-Indigenous",24
2019,"VIC","Government","Male","Non-Indigenous",6
2019,"VIC","Government","Male","Non-Indigenous",130
2019,"VIC","Government","Male","Non-Indigenous",11861
